
197	Decatur Emergency Assistance Ministry	Recovery & Redistribution		DEAM (Decatur-area Emergency Assistance Ministry) is a ministry supported primarily by 18 area churches who seek to meet the emergency needs of the less fortunate in the community.		Food Pantry	515 E Ponce de Leon Ave, Decatur, GA 30030	Faith-Based	info@deamdecatur.org		1973	1					https://deamdecatur.org/wp-content/uploads/2025/09/DEAM-logo.webp		1				https://deamdecatur.org/
198	Patagonia (ATL)	Consumption & Retail		Store-supported organizations receive funding through our Retail Grants Program. These organizations identify and work on the root causes of problems and approach issues with a commitment to long-term change.		Funding	124 Krog St NE Atlanta, GA 30307		(470) 947-7432			9				NE Atlanta	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSSxzzjJqc63IyH16T6bYdlQ5sBTJDZgv_5ddCK3NDna7ftfUdyoz6dROJMfEYJNPHhRA&usqp=CAU		9				https://www.patagonia.com/stores/ga/atlanta/124-krog-st-ne/store_atlantabeltline.html
199	Northeast Georgia Locally Grown	Network										2							2				
200	Black too Earth	Network		Our mission is to connect black people with black environmental organizations through site visits and volunteer opportunities. We want to inspire and celebrate our community while investing in underrepresented organizations. Our activities aim to foster stewardship, community, and intentional consuming amongst our participants.		Education Outreach | Education Outreach			blacktooearth@gmail.com			1					https://images.squarespace-cdn.com/content/v1/5e7132c751e87c7415a16426/1585605951593-BCKGWTN1Y16AK745QW83/BTE_FINAL_B_250+icon.png		1				https://www.blacktooearth.com/
201	Georgia Tech Research Institute Agricultural Technology Research Program	Public & Education Sector						University									https://www.gtri.gatech.edu/group/atrp-e24-atrp-co-op-program-student-interns						
202	Mayor's Office of Cultural Affairs	Public & Education Sector		The Mayor's Office of Cultural Affairs' (OCA) mission is to create and promote rich and diverse cultural experiences in the city of Atlanta that enhance quality of life and expand the city�s international reputation while preserving and protecting Atlanta�s cultural heritage.		Food Pantry		Government								General Atlanta	https://www.atlantaga.gov/home/showpublishedimage/24273/638995773623070000						https://www.atlantaga.gov/government/mayor-s-office/executive-offices/office-of-cultural-affairs
203	Beech Creek Orchards	Farm / Producer		Beech Creek Orchards is an 8-acre farm located in Tallapoosa, Georgia. We grow a variety of apples using an integrated pest management program to minimize the use of chemicals. Our mission is to provide fresh, healthy apples to our community. We believe in providing our customers with a product that is grown with care and a deep respect for the environment.			2011 GA-120, Tallapoosa, GA 30176					4			Fruit & Vegetable	General Georgia			4				
204	American Peanut Growers Group	Network		APGG is a grower-owned peanut processing facility located in southwest Georgia. We pride ourselves on providing our customers with high-quality peanuts. We sell raw and blanched peanuts to all major peanut product manufacturers in the U.S. and many companies worldwide. APGG employees understand food safety, occupational safety, GMPs, HACCP, and SOPs. We constantly refine our programs to meet our customers� specifications. Our growers have a higher percentage of irrigated land than the state average for Georgia, and all are excellent growers who deliver exceptional quality and high yields to our shelling plants.			5212 GA-39 Donalsonville, GA	For-Profit	(229) 524-8250		2001	1					https://apgg.com/wp-content/uploads/2022/12/APGG-Logo-No-circle-full-color-1-2.png		1				https://apgg.com/
205	Pure Quill Superette	Consumption & Retail		Hudson Rouse opened Pure Quill Superette in the summer of 2024, and it has since become a favorite Edgewood community spot. This neighborhood market and kitchen serves a variety of food, pantry staples, local products, grab-and-go items, and more! They were recently listed by Bon Appetit as one of the 14 best new breakfast restaurants in the US! Awarded Snail of Approval from Slow Food Atlanta (2025).			1366 Memorial Dr SE Atlanta, GA 30317	For-Profit			2024	1				SE Atlanta	www.instagram.com%2Fpure.quill.superette%2F&is_from_rle		1				
206	Salvation Army-Ray & Joan Kroc Corps Ctr	Recovery & Redistribution		The Salvation Army Ray and Joan Kroc Corps Community Center in Atlanta is a 53,500-square-foot hub for worship, arts, education, fitness, and recreation in the heart of the Pittsburgh community. More than a building, it�s a place where families grow together, young people discover their potential, and the community thrives.		Food Pantry	967 Dewey St SW, Atlanta, GA 30310	Faith-Based	404-638-7220			1					https://s3.amazonaws.com/uss-cache.salvationarmy.org/be4f4505-9f72-4dd0-8ecc-e6c0ce8986b2_Atlanta+Kroc+logo+transparent.png		1				https://kroccenteratlanta.org/KrocAtlanta/
207	Sandy Springs Farmer's Market	Consumption & Retail		Each week, a unique selection of vendors set up shop, providing an open-air opportunity to purchase fresh produce and artisan foods. Many bring their farm to your table; others offer deliciously prepared specialty foods. Saturday mornings, 8:30 a.m. - 12:00 p.m., rain or shine.		Farmers Markets & Cooperatives	City Springs, 1 Galambos Way, Sandy Springs, GA 30328		770-730-5600			9							9				https://citysprings.com/farmersmarket
208	Each One Teach One	Recovery & Redistribution		Each One Teach One Together, Inc. is a non-profit organization that relies on community support, grant funding and donations to delivery quality services to families. Please support us by donating to our organization. Your contribution is appreciated and will aid in strengthening our programs.		Food Pantry	2805 Metropolitan Pkwy SW, Atlanta, GA 30315	Nonprofit	eachoneteachonetogether@gmail.com			1					https://static.wixstatic.com/media/d7c73a_1b636ae2ee6344ff883771546c0f93e2~mv2.jpg/v1/fill/w_1190,h_344,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/EachOne%20TeachOne%20Logo.jpg		1				https://www.eachoneteachonetogether.org/
209	Cedar Seeder Wellness Farm	Supporting Resources & Services		A 3.5-acre farm in Snellville committed to emulating nature in the production of food. We contribute to the health and well-being of our community through education and by providing a welcoming space. Our farm emphasizes the importance of eating local healthy green food, offering famous microgreen wraps, smoothies, and fresh produce.		Nutrition, Health, & Wellness	4108 Anderson Livsey Ln SW, Snellville, GA 30039		(770) 982-1297			1					https://img77.uenicdn.com/image/upload/v1650276880/business/cea9fefa-6433-466d-b908-2c9bccf7a75b.jpg		1				https://cedarseederfarm.com/
210	Mary Hall Freedom House	Recovery & Redistribution					8750 Roswell Road, Sandy Springs, GA 30350					2							2				https://www.maryhallfreedomvillage.org/
211	Dream Chasers	Recovery & Redistribution					311 Oakland Road, Lawrenceville, GA 30044					1							1				https://www.dreamchasersatl.com/
212	Good Food Purchasing Program	Supporting Resources & Services		The Good Food Purchasing Program transforms the way public institutions purchase food by creating a transparent and equitable food system built on five core values: local economies, health, valued workforce, animal welfare, and environmental sustainability. The Center for Good Food Purchasing provides a comprehensive set of tools, technical support, and verification system to assist institutions in meeting their Program goals and commitments.		Policy | Advocacy		Government				1					https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUmpN7gHxc1LrD-kVErcNZOa7NPzjQofY7ww&s		1				https://goodfoodpurchasing.org/
213	Bread and Buterfly	Consumption & Retail		This charming, whimsical caf� and bistro in the heart of the Inman Park neighborhood is known for its top-notch global cuisine and enchanting ambiance. This is a place where you come for �the biscuit� and stay for the Haitian risotto. Their fusion of flavors from the African diaspora, Europe, and beyond is ever present on the menu from top to bottom�including the craft cocktail menu! They have a Snail of Approval award from Slow Food Atlanta (2025).			290 Elizabeth Street Northeast Atlanta, GA 30307	For-Profit	(678) 515-4536			1	BIPOC-Owned			General Atlanta	https://cdn.prod.website-files.com/6539441de73d1475a7d0ffa8/6539585f90bb461294d2c528_bb_text-black-p-500.png		1				https://www.bread-and-butterfly.com/
214	City of Atlanta Department of City Planning	Public & Education Sector				Education Outreach | Funding | Technical Assistance | Policy		Government								General Atlanta	https://www.atlantaga.gov/home/showpublishedimage/24900/639083052701900000						https://www.atlantaga.gov/government/departments/city-planning
215	Kennesaw State University - Bioinnovation Laboratory	Public & Education Sector		Dr. Cornelison�s BioInnovation Lab is an applied and integrative microbiology laboratory. Our focus is on fungi and the practical application of knowledge to solve problems. Our research spans a wide range of areas, including fungal pathogenesis and disease treatment, industrially-relevant chemical production, controlled environment agriculture, and culinary and medicinal mushroom cultivation, among others. We have a number of different projects supported by graduate and undergraduate students, as well as the VIP Team MycoSolutions � Solving Problems with Fungi.		Farm Resources | Research	Prillaman Health Sciences Building, 520 Parliament Garden Way NW, Kennesaw, GA 30144	University				1			Mushrooms	Metro Atlanta	https://www.kennesaw.edu/webstatic/_resources/images/template/ksu_horizontal.svg		1				https://www.kennesaw.edu/bioinnovation-lab/
216	GSU Community Garden	Farm / Producer				Community Garden		University				1							1				
217	Farm Aid	Supporting Resources & Services		Farm Aid works year-round to build a system of agriculture that values family farmers, good food, soil and water, and strong communities. Our annual music and food festival celebrates farmers, eaters and music coming together for change.		Funding						2							2				https://www.farmaid.org/
